AD ID,Placement ID,Date,Campaign,Audience,Excluded Audience,Audience Type,Creative,Post Type,Gender,Optimization Event,Media Spend,Impressions,Clicks,Likes,Comments,Shares,Video Views,Video Views to 25%,Video Views to 50%,Video Views to 75%,Video Views to 95%,Video Views to 100%,CPM,CTR,CPC
1000688253,2000503402,2/10/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M/F,Conversion,11.72,2028,14,2,1,1,422,213,124,88,77,68,5.78,0.007,0.84
1000492305,2000504434,2/10/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M/F,Conversion,13.65,2493,19,3,1,1,697,333,189,142,113,101,5.48,0.0077,0.72
1000302104,2000504450,2/10/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M/F,Conversion,12.6,2080,12,2,1,1,404,166,95,69,61,58,6.06,0.0059,1.05
1000606219,2000504874,2/10/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,M/F,Conversion,16.48,2543,8,2,1,1,645,342,161,122,92,84,6.48,0.0032,2.06
1000285641,2000505200,2/11/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Generic CTA,Photo,F,Conversion,27.8,1305,22,1,1,0,,,,,,,21.3,0.0169,1.26
1000421544,2000505656,2/11/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Generic CTA,Photo,F,Conversion,56.56,3094,40,3,2,1,,,,,,,18.28,0.013,1.41
1000120214,2000506140,2/11/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Generic CTA,Photo,F,Conversion,68.08,4323,50,4,2,1,,,,,,,15.75,0.0116,1.36
1000836237,2000506384,2/11/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Photo,F,Conversion,31.33,2289,21,2,1,1,,,,,,,13.69,0.009,1.49
1000813846,2000506436,2/11/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Photo,F,Conversion,15.2,1438,13,2,1,0,,,,,,,10.57,0.0092,1.17
1000591532,2000506462,2/11/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Photo,F,Conversion,18.92,1680,16,2,1,1,,,,,,,11.26,0.0094,1.18
1000132010,2000507512,2/11/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Photo,F,Conversion,13.79,1102,11,1,0,0,,,,,,,12.51,0.0102,1.25
1000548165,2000507694,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,F,Conversion,10.5,1780,16,2,1,0,,,,,,,5.9,0.0091,0.66
1000886375,2000507742,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,F,Conversion,13.2,1815,18,2,1,1,,,,,,,7.27,0.0099,0.73
1000121678,2000508304,2/11/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,F,Conversion,8.94,1333,8,2,1,0,,,,,,,6.71,0.0062,1.12
1000211934,2000508330,2/11/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,F,Conversion,10.65,1239,6,1,1,0,,,,,,,8.59,0.005,1.78
1000383274,2000508550,2/11/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Save Now CTA,Photo,F,Conversion,30.82,1449,26,2,1,0,,,,,,,21.27,0.0178,1.19
1000354134,2000509456,2/11/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Save Now CTA,Photo,F,Conversion,31.88,1759,26,1,1,0,,,,,,,18.12,0.015,1.23
1000508971,2000509496,2/11/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Save Now CTA,Photo,F,Conversion,62.03,4756,52,5,2,2,,,,,,,13.04,0.0109,1.19
1000506475,2000509570,2/11/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,F,Conversion,46.04,3829,39,4,2,1,,,,,,,12.03,0.0102,1.18
1000248283,2000509844,2/11/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,F,Conversion,21.65,2043,20,2,1,1,,,,,,,10.6,0.0098,1.08
1000198806,2000510056,2/11/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,F,Conversion,16.6,1317,14,1,1,0,,,,,,,12.61,0.0108,1.19
1000884818,2000510912,2/11/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,F,Conversion,18.86,1663,21,2,1,1,,,,,,,11.34,0.0125,0.9
1000230676,2000511338,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,F,Conversion,11.27,1824,19,1,1,1,,,,,,,6.18,0.0107,0.59
1000310028,2000511368,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,F,Conversion,11.88,1811,16,2,1,1,,,,,,,6.56,0.009,0.74
1000182759,2000511424,2/11/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,F,Conversion,12.34,1523,11,1,1,1,,,,,,,8.1,0.0074,1.12
1000934239,2000512106,2/11/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,F,Conversion,11.6,1434,7,1,1,0,,,,,,,8.09,0.0048,1.66
1000403593,2000512718,2/11/2019,Valentine's Day Gift Offer,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,58.76,2883,62,3,2,1,,,,,,,20.38,0.0216,0.95
1000265729,2000512946,2/11/2019,Valentine's Day Gift Offer,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,95.08,5795,87,7,3,2,,,,,,,16.41,0.015,1.09
1000760216,2000513458,2/11/2019,Valentine's Day Gift Offer,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,204.81,14487,189,12,8,5,,,,,,,14.14,0.0131,1.08
1000635117,2000513674,2/11/2019,Valentine's Day Gift Offer,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,95.41,7764,86,8,4,2,,,,,,,12.29,0.011,1.11
1000349963,2000513836,2/11/2019,Valentine's Day Gift Offer,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,47.71,3862,41,3,2,1,,,,,,,12.36,0.0107,1.16
1000740585,2000514036,2/11/2019,Valentine's Day Gift Offer,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,49.62,4573,53,4,2,1,,,,,,,10.85,0.0115,0.94
1000452724,2000514532,2/11/2019,Valentine's Day Gift Offer,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,36.85,3034,39,2,1,1,,,,,,,12.14,0.0128,0.94
1000759137,2000514682,2/11/2019,Valentine's Day Gift Offer,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,29.42,4953,58,5,2,1,,,,,,,5.94,0.0116,0.51
1000429411,2000515218,2/11/2019,Valentine's Day Gift Offer,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,26.44,3284,25,3,2,1,,,,,,,8.05,0.0077,1.06
1000693614,2000515570,2/11/2019,Valentine's Day Gift Offer,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Valentine's Day Messaging CTA,Photo,F,Conversion,33.52,3980,23,3,2,1,,,,,,,8.42,0.0059,1.46
1000733280,2000516490,2/11/2019,Valentine's Day Gift Offer,Shopping Cart Page,Purchases,Website Custom Audience,Valentine's Day + Generic CTA,Photo,F,Conversion,83.44,4315,82,5,3,1,,,,,,,19.34,0.0189,1.02
1000485093,2000516790,2/11/2019,Valentine's Day Gift Offer,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Valentine's Day + Generic CTA,Photo,F,Conversion,142.94,8099,110,9,4,3,,,,,,,17.65,0.0136,1.3
1000437054,2000517104,2/11/2019,Valentine's Day Gift Offer,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Valentine's Day + Generic CTA,Photo,F,Conversion,247.46,17183,217,15,9,6,,,,,,,14.4,0.0126,1.14
1000102122,2000517130,2/11/2019,Valentine's Day Gift Offer,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Valentine's Day + Generic CTA,Photo,F,Conversion,113.55,9698,95,8,6,3,,,,,,,11.71,0.0098,1.2
1000379572,2000518102,2/11/2019,Valentine's Day Gift Offer,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Valentine's Day + Generic CTA,Photo,F,Conversion,50.73,4313,46,4,2,1,,,,,,,11.76,0.0107,1.1
1000734668,2000518250,2/11/2019,Valentine's Day Gift Offer,Lapsed Purchasers,All Site Visitors,Custom Audience,Valentine's Day + Generic CTA,Photo,F,Conversion,49.69,4525,49,5,2,1,,,,,,,10.98,0.0108,1.01
1000959270,2000518662,2/11/2019,Valentine's Day Gift Offer,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Valentine's Day + Generic CTA,Photo,F,Conversion,38.93,3091,40,3,1,1,,,,,,,12.59,0.0131,0.97
1000932597,2000518796,2/11/2019,Valentine's Day Gift Offer,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Valentine's Day + Generic CTA,Photo,F,Conversion,30.32,5139,47,5,3,2,,,,,,,5.9,0.0091,0.65
1000863191,2000519086,2/11/2019,Valentine's Day Gift Offer,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Valentine's Day + Generic CTA,Photo,F,Conversion,35.55,4620,35,5,2,2,,,,,,,7.7,0.0075,1.02
1000983415,2000519120,2/11/2019,Valentine's Day Gift Offer,Interested In: Competitors,All Site Visitors,Facebook Interest,Valentine's Day + Generic CTA,Photo,F,Conversion,31.05,3687,22,4,2,1,,,,,,,8.42,0.0059,1.41
1000537468,2000519546,2/11/2019,Valentine's Day Gift Offer,Shopping Cart Page,Purchases,Website Custom Audience,Valentine's Day + Generic CTA,Photo,F,Conversion,45.44,1977,38,2,1,0,,,,,,,22.98,0.0194,1.2
1000335392,2000520582,2/11/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Generic CTA,Video,F,Conversion,23.28,1201,15,1,0,0,252,123,58,35,26,24,19.38,0.0129,1.55
1000485874,2000520842,2/11/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Generic CTA,Video,F,Conversion,51.38,3076,32,4,2,1,663,337,147,108,82,72,16.7,0.0104,1.61
1000205596,2000520878,2/11/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Generic CTA,Video,F,Conversion,63.76,5410,46,5,3,1,1206,504,244,169,144,126,11.78,0.0086,1.39
1000714605,2000520982,2/11/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Video,F,Conversion,77.57,6745,45,6,3,2,1219,668,301,201,157,145,11.5,0.0066,1.72
1000226746,2000521154,2/11/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Video,F,Conversion,30.69,2796,19,3,1,1,557,245,115,69,49,42,10.98,0.0068,1.62
1000844987,2000521614,2/11/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Video,F,Conversion,30.08,2758,20,3,1,1,639,271,131,79,60,52,10.91,0.0072,1.5
1000246919,2000521806,2/11/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Video,F,Conversion,22.19,2326,21,2,1,1,411,185,79,59,49,44,9.54,0.0089,1.06
1000212475,2000522078,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,F,Conversion,17.37,2845,17,2,2,1,455,224,101,75,56,53,6.11,0.0058,1.02
1000621105,2000523496,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,F,Conversion,17.33,2866,17,3,2,1,495,232,117,93,76,68,6.05,0.0058,1.02
1000527748,2000523590,2/11/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,F,Conversion,14.52,2489,13,3,1,1,736,375,187,140,116,104,5.83,0.0054,1.12
1000444905,2000523722,2/11/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Video,F,Conversion,14.99,2055,8,2,1,1,607,256,133,96,74,66,7.29,0.0038,1.87
1000608074,2000523728,2/11/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Save Now CTA,Video,F,Conversion,34.45,2000,25,2,1,1,336,136,75,57,43,38,17.23,0.0125,1.38
1000720662,2000524224,2/11/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Save Now CTA,Video,F,Conversion,50.95,3225,37,4,2,1,511,269,134,99,89,84,15.8,0.0113,1.38
1000435037,2000524480,2/11/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Save Now CTA,Video,F,Conversion,110.24,8444,82,7,3,2,2020,1101,524,353,309,273,13.06,0.0097,1.34
1000611800,2000524594,2/11/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Video,F,Conversion,73.24,6429,48,5,4,2,1421,638,302,199,159,140,11.39,0.0074,1.53
1000993489,2000525556,2/11/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Video,F,Conversion,28.7,2570,18,2,1,1,746,331,148,114,96,83,11.17,0.007,1.59
1000490614,2000526246,2/11/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Video,F,Conversion,33.74,3345,23,3,2,1,550,223,93,67,59,53,10.09,0.007,1.47
1000706696,2000526330,2/11/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Video,F,Conversion,21.27,1911,17,2,1,0,534,241,116,76,55,47,11.13,0.0087,1.25
1000522108,2000526406,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,F,Conversion,19.17,3626,28,4,2,1,678,401,222,147,120,111,5.29,0.0078,0.68
1000496086,2000526502,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,F,Conversion,15.26,2973,19,3,1,1,884,379,222,152,127,111,5.13,0.0064,0.8
1000810014,2000526916,2/11/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,F,Conversion,16.88,2497,12,3,1,1,546,280,150,115,85,79,6.76,0.0048,1.41
1000671876,2000526986,2/11/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Video,F,Conversion,15.98,1924,9,2,1,0,425,213,117,82,59,56,8.3,0.0044,1.78
1000500192,2000527222,2/11/2019,Valentine's Day Gift Offer,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,107.2,5933,89,6,3,1,1168,624,362,236,166,147,18.07,0.0151,1.2
1000514567,2000527404,2/11/2019,Valentine's Day Gift Offer,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,158.84,10454,116,9,6,3,2701,1134,481,324,276,241,15.19,0.0111,1.37
1000702256,2000528070,2/11/2019,Valentine's Day Gift Offer,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,251.86,20663,200,23,9,5,3182,1731,995,721,586,511,12.19,0.0097,1.26
1000503219,2000528852,2/11/2019,Valentine's Day Gift Offer,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,185.66,15188,116,15,8,4,2345,1208,615,388,318,282,12.22,0.0077,1.6
1000608927,2000529310,2/11/2019,Valentine's Day Gift Offer,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,56.44,5125,44,5,2,1,916,430,244,195,155,143,11.01,0.0085,1.28
1000565697,2000529534,2/11/2019,Valentine's Day Gift Offer,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,56.06,5755,45,5,2,1,1606,760,423,255,225,193,9.74,0.0078,1.25
1000279674,2000529580,2/11/2019,Valentine's Day Gift Offer,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,45.07,4448,47,4,2,1,1282,731,352,219,158,150,10.13,0.0106,0.96
1000336512,2000529942,2/11/2019,Valentine's Day Gift Offer,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,45.04,6843,55,6,3,2,1908,817,332,203,158,138,6.58,0.008,0.82
1000828395,2000529980,2/11/2019,Valentine's Day Gift Offer,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,38.15,5361,34,6,3,2,1598,946,474,302,239,207,7.12,0.0063,1.12
1000861525,2000529986,2/11/2019,Valentine's Day Gift Offer,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Valentine's Day Messaging CTA,Video,F,Conversion,42.83,5999,24,6,3,1,1535,714,318,195,160,150,7.14,0.004,1.78
1000416937,2000530200,2/11/2019,Valentine's Day Gift Offer,Shopping Cart Page,Purchases,Website Custom Audience,Valentine's Day + Generic CTA,Video,F,Conversion,61.07,3342,40,3,1,1,642,361,177,115,88,75,18.27,0.0119,1.53
1000370372,2000531224,2/11/2019,Valentine's Day Gift Offer,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Valentine's Day + Generic CTA,Video,F,Conversion,225.78,14836,180,12,7,5,3605,1442,668,419,307,268,15.22,0.0121,1.25
1000214118,2000531306,2/11/2019,Valentine's Day Gift Offer,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Valentine's Day + Generic CTA,Video,F,Conversion,322.81,24657,228,25,11,7,5846,3332,1943,1189,961,911,13.09,0.0093,1.42
1000721060,2000531372,2/11/2019,Valentine's Day Gift Offer,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Valentine's Day + Generic CTA,Video,F,Conversion,237.06,19621,138,18,11,5,4515,2271,1151,887,761,681,12.08,0.007,1.72
1000851215,2000531458,2/11/2019,Valentine's Day Gift Offer,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Valentine's Day + Generic CTA,Video,F,Conversion,74.47,7720,54,7,4,2,1926,822,432,279,229,195,9.65,0.007,1.38
1000395371,2000531592,2/11/2019,Valentine's Day Gift Offer,Lapsed Purchasers,All Site Visitors,Custom Audience,Valentine's Day + Generic CTA,Video,F,Conversion,61.73,5959,45,7,3,2,1076,626,329,199,165,146,10.36,0.0076,1.37
1000102807,2000531696,2/11/2019,Valentine's Day Gift Offer,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Valentine's Day + Generic CTA,Video,F,Conversion,71.33,6634,60,6,4,2,1160,541,321,251,199,186,10.75,0.0091,1.19
1000773097,2000531782,2/11/2019,Valentine's Day Gift Offer,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Valentine's Day + Generic CTA,Video,F,Conversion,38.76,8016,58,8,5,3,1916,870,439,271,228,207,4.84,0.0073,0.67
1000525751,2000532596,2/11/2019,Valentine's Day Gift Offer,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Valentine's Day + Generic CTA,Video,F,Conversion,37.18,5659,33,6,3,2,1572,912,486,331,254,232,6.57,0.0058,1.13
1000506902,2000532760,2/11/2019,Valentine's Day Gift Offer,Interested In: Competitors,All Site Visitors,Facebook Interest,Valentine's Day + Generic CTA,Video,F,Conversion,48.9,6000,27,6,3,2,1156,557,314,238,173,162,8.15,0.0045,1.81
1000364602,2000533500,2/11/2019,Valentine's Day Gift Offer,Shopping Cart Page,Purchases,Website Custom Audience,Valentine's Day + Generic CTA,Video,F,Conversion,88.24,4395,54,5,3,1,779,335,141,110,90,85,20.08,0.0124,1.63
1000422985,2000534470,2/11/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Generic CTA,Photo,M/F,Conversion,17.95,971,15,1,1,0,,,,,,,18.49,0.0152,1.2
1000158400,2000534482,2/11/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Generic CTA,Photo,M/F,Conversion,27.55,1747,26,1,1,0,,,,,,,15.77,0.0151,1.06
1000976835,2000534734,2/11/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Generic CTA,Photo,M/F,Conversion,53.94,3978,46,3,2,1,,,,,,,13.56,0.0116,1.17
1000394819,2000534792,2/11/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Photo,M/F,Conversion,35.91,2951,27,2,1,1,,,,,,,12.17,0.0093,1.33
1000111254,2000535510,2/11/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Generic CTA,Photo,M/F,Conversion,15.24,1470,14,1,1,0,,,,,,,10.37,0.0093,1.09
1000122456,2000535862,2/11/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Photo,M/F,Conversion,16.32,1427,14,2,1,0,,,,,,,11.44,0.0098,1.17
1000220602,2000535954,2/11/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Generic CTA,Photo,M/F,Conversion,10.59,1039,11,1,1,0,,,,,,,10.19,0.0102,0.96
1000965037,2000535960,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M/F,Conversion,10.42,1848,17,2,1,1,,,,,,,5.64,0.0092,0.61
1000232827,2000536616,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M/F,Conversion,9.07,1862,15,2,1,1,,,,,,,4.87,0.0081,0.6
1000535809,2000536904,2/11/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M/F,Conversion,10.75,1529,10,2,1,0,,,,,,,7.03,0.0068,1.08
1000779719,2000537138,2/11/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Generic CTA,Photo,M/F,Conversion,9.47,1387,6,1,1,0,,,,,,,6.83,0.0047,1.58
1000967206,2000537326,2/11/2019,Evergreen,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,23.53,1153,19,1,1,0,,,,,,,20.41,0.0168,1.24
1000546312,2000537850,2/11/2019,Evergreen,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,52.21,3334,56,4,2,1,,,,,,,15.66,0.0168,0.93
1000302999,2000538496,2/11/2019,Evergreen,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,49.82,4280,47,5,2,1,,,,,,,11.64,0.0109,1.06
1000585028,2000538646,2/11/2019,Evergreen,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,M/F,Conversion,34.85,2833,30,3,1,1,,,,,,,12.3,0.0105,1.16
1000452346,2000538794,2/11/2019,Evergreen,Top Purchasers Lookalike 2%,All Site Visitors,Lookalike,Brand Logo + Save Now CTA,Photo,M/F,Conversion,14.65,1276,13,1,1,0,,,,,,,11.48,0.0099,1.13
1000962043,2000538798,2/11/2019,Evergreen,Lapsed Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,15.4,1465,14,1,1,0,,,,,,,10.51,0.0098,1.1
1000209857,2000538964,2/11/2019,Evergreen,Frequent In-Store Purchasers,All Site Visitors,Custom Audience,Brand Logo + Save Now CTA,Photo,M/F,Conversion,12.59,1256,15,1,1,0,,,,,,,10.02,0.0117,0.84
1000567254,2000539482,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M/F,Conversion,7.88,1428,13,2,1,0,,,,,,,5.52,0.0089,0.61
1000899171,2000539594,2/11/2019,Evergreen,Interested In: Shopping and Fashion,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M/F,Conversion,9.81,1528,16,2,1,1,,,,,,,6.42,0.0105,0.61
1000420035,2000540272,2/11/2019,Evergreen,Interested In: High-End Retail,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M/F,Conversion,11.08,1499,13,1,1,0,,,,,,,7.39,0.0084,0.85
1000489172,2000541574,2/11/2019,Evergreen,Interested In: Competitors,All Site Visitors,Facebook Interest,Brand Logo + Save Now CTA,Photo,M/F,Conversion,9.32,1163,6,1,1,0,,,,,,,8.02,0.005,1.55
1000112746,2000542314,2/11/2019,Valentine's Day Gift Offer,Shopping Cart Page,Purchases,Website Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Photo,M/F,Conversion,60.41,2974,61,3,1,1,,,,,,,20.32,0.0206,0.99
1000987563,2000542358,2/11/2019,Valentine's Day Gift Offer,Product Page,"Purchasers, Shopping Cart",Website Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Photo,M/F,Conversion,83.99,5219,98,5,3,1,,,,,,,16.09,0.0188,0.86
1000300242,2000542362,2/11/2019,Valentine's Day Gift Offer,Home Page,"Product Page, Shopping Cart, Purchasers",Website Custom Audience,Brand Logo + Valentine's Day Messaging CTA,Photo,M/F,Conversion,174.92,12291,183,14,6,4,,,,,,,14.23,0.0149,0.96
1000311343,2000542394,2/11/2019,Valentine's Day Gift Offer,Top Purchasers Lookalike 1%,All Site Visitors,Lookalike,Brand Logo + Valentine's Day Messaging CTA,Photo,M/F,Conversion,76.24,6868,81,7,3,2,,,,,,,11.1,0.0117,0.94
